experiment,image_encoder,audio_encoder,K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift
text,dinov2-small,clap-unfused,0,nan,heldout_like_c,0.03571428571428571,0.17857142857142858,0.17857142857142858,0.21428571428571427,3,15,0.014285714285714287,0.3307119905948639,0.6925413381829619,0.01870759983341894,0.008988764044943821,0.692541338182962,0.6710241580734868,0.7154841813124554,0.5353957183744474,0.37174439670526105,0.18649790715941436,0.5353957183744474,0.34889781121503305
c-direct,dinov2-small,mert-330m,300,0.5,aggregate,0.2825,0.3975,0.475,0.5425,8,15,0.0495,0.5390321612358093,0.28082399174881534,0.19476590483020073,0.08566890530926892,0.28082399174881534,0.2812169615333674,0.280432118695837,0.3199851790208406,0.26099097231216317,0.21744189226661895,0.38759736589986515,0.10254328675422167
c-direct,dinov2-small,mert-330m,300,0.5,heldout,0.01,0.03,0.06,0.12,3,15,0.064,0.4974616765975952,0.39846379770688667,0.08301410685722758,0.05655739825619001,0.3984637977068867,0.40376681460745834,0.3932982731662091,0.2260029084897553,0.2105868792933361,0.1916889202172014,0.5667887288005165,0.034313988272553886
c-transitive,dinov2-small,mert-330m,300,0.7,aggregate,0.015,0.06,0.115,0.1825,5,15,0.019000000000000003,0.3056810796260834,0.26518963195044115,0.1826532160858593,0.07265016269572651,0.26518963195044115,0.23938613043576198,0.29722791663809145,0.25400965483909466,0.31707275722698297,0.21744189226661895,0.38759736589986515,0.03656776257247571
c-transitive,dinov2-small,mert-330m,300,0.7,heldout_like_c,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,1,15,0.016666666666666666,0.36863186955451965,0.6113249053553788,0.0430482452582231,0.016945493793847813,0.6113249053553788,0.505916387349768,0.7722177547242343,0.143649050721683,0.25029633363320614,0.19168737025577465,0.5639471218832606,-0.048038319534091656
procrustes,dinov2-small,mert-330m,300,nan,aggregate,0.635,0.7125,0.735,0.75,4,15,0.038,0.3490001857280731,0.2502204201989845,0.1606797075122355,0.07651111297737158,0.25022042019898444,0.2484866952441549,0.2519785079990959,0.37055926341290535,0.21746722787853315,0.21744189226661895,0.38759736589986515,0.1531173711462864
procrustes,dinov2-small,mert-330m,300,nan,heldout,0.02,0.03,0.08,0.12,3,15,0.038000000000000006,0.4286397397518158,0.4028388663120602,0.09354567343414912,0.044045892127126465,0.40283886631206023,0.4084150252197721,0.39741292098065717,0.23818284266054632,0.174758578162331,0.1916889202172014,0.5667887288005165,0.04649392244334491
d,dinov2-small,mert-330m,0,0.7,aggregate,0.055,0.1475,0.225,0.32,5,15,0.026500000000000003,0.3747612535953522,0.18547825570540974,0.08842982005822729,0.03412117119520675,0.18547825570540974,0.18466656453402555,0.18629711386177134,0.5331621872516162,0.48948875540293474,0.21744189226661895,0.38759736589986515,0.3157202949849973
d,dinov2-small,mert-330m,0,0.7,heldout_like_c,0.0,0.08333333333333333,0.20833333333333334,0.2916666666666667,1,15,0.0,0.5100165605545044,0.7514163550784648,0.029433586100591793,0.024204514549904813,0.7514163550784647,0.7182153407123145,0.7878357177697399,0.47059582811561756,0.4299002211494143,0.19168737025577465,0.5639471218832606,0.2789084578598429
unsup,dinov2-small,mert-330m,0,1.0,aggregate,0.0025,0.0275,0.0525,0.09,5,15,0.11,0.6895537972450256,0.37403543467171996,0.30035892490106825,0.14814122602591062,0.37403543467171996,0.36571080863497424,0.3827478731199464,0.2473921127968763,0.23930460723533034,0.21744189226661895,0.38759736589986515,0.029950220530257365
unsup,dinov2-small,mert-330m,0,1.0,heldout_like_c,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,3,15,0.049999999999999996,0.694972813129425,0.7822269778470925,0.3094592236298029,0.20689655172413793,0.7822269778470926,0.7044616482192135,0.8792917554300062,0.1889151775219687,0.20556981102383168,0.19168737025577465,0.5639471218832606,-0.0027721927338059393
text,dinov2-small,mert-330m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.016,0.26562488079071045,0.18130860901139242,0.08819701312079145,0.02545847754054037,0.18130860901139242,0.17006621805872518,0.19414259181316193,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-small,mert-330m,0,nan,heldout_like_c,0.0,0.08333333333333333,0.20833333333333334,0.25,1,15,0.025000000000000005,0.3009073734283447,0.7125892975957768,-0.001885688651125511,-0.002074688796680498,0.7125892975957768,0.6605624094867117,0.7735122878754609,0.5639471218832606,0.4841696952901842,0.19168737025577465,0.5639471218832606,0.3722597516274859
c-direct,dinov2-small,mert-95m,300,0.5,aggregate,0.505,0.6175,0.6425,0.685,7,15,0.036000000000000004,0.4894792437553406,0.2116133129917565,0.1187970898476135,0.04432180882753565,0.21161331299175656,0.21001669243253432,0.21323439565951963,0.3364496623520574,0.27129830005043765,0.21744189226661895,0.38759736589986515,0.11900777008543847
c-direct,dinov2-small,mert-95m,300,0.5,heldout,0.02,0.06,0.07,0.13,2,15,0.012000000000000002,0.5162181258201599,0.38385635339789453,0.06313573773728177,0.02340484814711619,0.38385635339789453,0.3873676965010606,0.38040809646276985,0.21799019565910213,0.20588338974467446,0.1916889202172014,0.5667887288005165,0.026301275441900723
c-transitive,dinov2-small,mert-95m,300,0.7,aggregate,0.0225,0.065,0.1075,0.1775,6,15,0.009000000000000001,0.2598256468772888,0.22222992497441046,0.13073370879186214,0.05076043920344482,0.2222299249744105,0.2109073429537969,0.23483718286921512,0.35072124633330326,0.33243767127862417,0.21744189226661895,0.38759736589986515,0.1332793540666843
c-transitive,dinov2-small,mert-95m,300,0.7,heldout_like_c,0.0,0.038461538461538464,0.038461538461538464,0.11538461538461539,2,15,0.0,0.34198880195617676,0.7513708784005119,0.19191931894704034,0.13240790176187933,0.7513708784005118,0.7107167640572446,0.7969581344843042,0.2847036120423041,0.2769254154820864,0.20574439838643607,0.5547238885446087,0.07895921365586803
procrustes,dinov2-small,mert-95m,300,nan,aggregate,0.735,0.7525,0.7675,0.7875,7,15,0.025500000000000002,0.24930241703987122,0.20234782026437229,0.10911975041400272,0.0407016087666404,0.2023478202643723,0.1999837472708241,0.20476845484410128,0.3622771482276528,0.2164971514022606,0.21744189226661895,0.38759736589986515,0.14483525596103383
procrustes,dinov2-small,mert-95m,300,nan,heldout,0.01,0.03,0.09,0.17,1,15,0.026000000000000006,0.39083290100097656,0.3887760259695867,0.09259249635186731,0.047348914605551774,0.38877602596958666,0.38775550463042696,0.3898019332388985,0.21897755214036269,0.17614690977406103,0.1916889202172014,0.5667887288005165,0.027288631923161277
d,dinov2-small,mert-95m,0,0.7,aggregate,0.05,0.1325,0.2175,0.3175,4,15,0.018500000000000003,0.4159777760505676,0.1750280939857573,0.07875151085214797,0.028603303041732826,0.1750280939857573,0.17320223757256323,0.1768928560126544,0.5313237411394143,0.48971686560911765,0.21744189226661895,0.38759736589986515,0.31388184887279535
d,dinov2-small,mert-95m,0,0.7,heldout_like_c,0.0,0.11538461538461539,0.23076923076923078,0.2692307692307692,1,15,0.015384615384615385,0.27738773822784424,0.7170831801242871,0.005492355068666932,0.003900808024519365,0.7170831801242873,0.6948369271409798,0.7408010436749491,0.4897072883446087,0.43658254096315574,0.20574439838643607,0.5547238885446087,0.28396288995817265
unsup,dinov2-small,mert-95m,0,1.0,aggregate,0.0025,0.02,0.0275,0.06,0,15,0.0885,0.6693289875984192,0.29032440437042945,0.20575550979670962,0.08601817608151892,0.29032440437042945,0.27209651982596633,0.3111698298694721,0.2066625774269061,0.225191827395737,0.21744189226661895,0.38759736589986515,-0.010779314839712839
unsup,dinov2-small,mert-95m,0,1.0,heldout_like_c,0.0,0.0,0.0,0.11538461538461539,2,15,0.05384615384615385,0.5750163793563843,0.6800148686580916,0.1615932694465001,0.08032567144913866,0.6800148686580916,0.5977953850245472,0.788457624057164,0.18030240961429395,0.21004072855933126,0.20574439838643607,0.5547238885446087,-0.025441988772142127
text,dinov2-small,mert-95m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.023000000000000003,0.28295817971229553,0.18452524559503983,0.09361408326540162,0.03137896275304905,0.1845252455950398,0.17714475150072712,0.19254747304251388,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-small,mert-95m,0,nan,heldout_like_c,0.0,0.19230769230769232,0.3076923076923077,0.3076923076923077,1,15,0.0,0.12825046479701996,0.7032439797026567,-0.005025227322253774,-0.00463678516228748,0.7032439797026566,0.6741547584145644,0.7349567570372151,0.5547238885446087,0.4016497990797643,0.20574439838643607,0.5547238885446087,0.34897949015817264
c-direct,vit-mae-base,clap-fused,300,0.5,aggregate,0.17,0.3,0.3975,0.49,5,15,0.0785,0.5147960782051086,0.29801419683704283,0.214759879461679,0.08855214520345002,0.2980141968370428,0.3039914670465626,0.29226745154738354,0.30793178248632247,0.27391692772892173,0.21744189226661895,0.38759736589986515,0.09048989021970352
c-direct,vit-mae-base,clap-fused,300,0.5,heldout,0.0,0.04,0.13,0.22,4,15,0.052000000000000005,0.4557439386844635,0.45926210418548236,0.193417387439592,0.10258473894221401,0.45926210418548236,0.4634611872492575,0.4551384275639294,0.2879564722631935,0.27029459984604404,0.21395917247166707,0.632529853065288,0.07399729979152642
c-transitive,vit-mae-base,clap-fused,300,0.7,aggregate,0.015,0.0625,0.1,0.1675,1,15,0.022000000000000002,0.30139729380607605,0.2825153330964356,0.20414736861300145,0.09601377715556142,0.2825153330964356,0.25549366795673534,0.31592876946341253,0.42427172989461015,0.32903356094574904,0.21744189226661895,0.38759736589986515,0.2068298376279912
c-transitive,vit-mae-base,clap-fused,300,0.7,heldout_like_c,0.0,0.0,0.0,0.029411764705882353,0,15,0.017647058823529415,0.1362845003604889,0.5665299157469197,0.08364309572760116,0.031088082901554404,0.5665299157469196,0.49394077402956493,0.6641299181857436,0.29173123327744827,0.26772635137211676,0.19500287033956595,0.5979519847520942,0.09672836293788231
procrustes,vit-mae-base,clap-fused,300,nan,aggregate,0.0125,0.0425,0.07,0.1425,2,15,0.0065000000000000014,0.20898295938968658,0.0927676410898809,0.0593042006249707,0.008122302599845352,0.09276764108988089,0.05272712867435314,0.38555366133658375,0.29084866932592,0.22459590832689919,0.21744189226661895,0.38759736589986515,0.07340677705930107
procrustes,vit-mae-base,clap-fused,300,nan,heldout,0.0,0.0,0.01,0.06,0,15,0.002,0.43769916892051697,0.0828543820460873,0.016162279621187037,0.00762845110274447,0.0828543820460873,0.045794910868259174,0.43435810620976656,0.26010755443382344,0.2183510873141575,0.21395917247166707,0.632529853065288,0.04614838196215637
d,vit-mae-base,clap-fused,0,0.7,aggregate,0.065,0.1525,0.24,0.345,4,15,0.023,0.3478267192840576,0.15211191843276495,0.0515790785115962,0.020438394855174246,0.15211191843276495,0.15465903399540548,0.14964734159660148,0.5306389323214256,0.49164408841997287,0.21744189226661895,0.38759736589986515,0.31319704005480664
d,vit-mae-base,clap-fused,0,0.7,heldout_like_c,0.058823529411764705,0.14705882352941177,0.2647058823529412,0.35294117647058826,6,15,0.0058823529411764705,0.2951453924179077,0.6577078167765983,0.05141401129766794,0.0368398079441292,0.6577078167765983,0.6432049680357266,0.6728797665595868,0.49600075437151325,0.45990354128350025,0.19500287033956595,0.5979519847520942,0.30099788403194727
unsup,vit-mae-base,clap-fused,0,1.0,aggregate,0.0025,0.0075,0.0275,0.0775,1,15,0.107,0.6642146110534668,0.37637355409520096,0.30532946649105164,0.14805496768481036,0.37637355409520096,0.3744625835128626,0.37830412898706217,0.24279986705421266,0.2234764997792186,0.21744189226661895,0.38759736589986515,0.025357974787593718
unsup,vit-mae-base,clap-fused,0,1.0,heldout_like_c,0.0,0.0,0.0,0.029411764705882353,2,15,0.047058823529411764,0.5275002717971802,0.666502754373497,0.16862344237701632,0.13412563667232597,0.6665027543734969,0.629562302502966,0.7080484936897835,0.21755050090050188,0.19158925604652394,0.19500287033956595,0.5979519847520942,0.022547630560935922
text,vit-mae-base,clap-fused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,2,15,0.023,0.07013903558254242,0.12340710388286404,0.021153822371430896,0.002789802673671554,0.12340710388286405,0.12222351949140577,0.12461383554403206,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,vit-mae-base,clap-fused,0,nan,heldout_like_c,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.3235294117647059,6,15,0.029411764705882353,-0.032654017210006714,0.6610986496696627,0.11931284919174916,0.08159062103929024,0.6610986496696626,0.6326311836080558,0.6922488210988139,0.5979519847520942,0.36264437986410414,0.19500287033956595,0.5979519847520942,0.40294911441252823
c-direct,vit-mae-base,clap-larger,300,0.5,aggregate,0.18,0.315,0.41,0.5175,6,15,0.07200000000000001,0.44834402203559875,0.2928014985993318,0.20888721007661426,0.09162243643316896,0.2928014985993318,0.2961469060003573,0.2895308293480219,0.30174598033487743,0.2715771461980201,0.21744189226661895,0.38759736589986515,0.08430408806825848
c-direct,vit-mae-base,clap-larger,300,0.5,heldout,0.02,0.08,0.14,0.25,5,15,0.038000000000000006,0.3726535737514496,0.4174577049901358,0.13094941012111044,0.06439764235945773,0.41745770499013585,0.4206620952909824,0.4143017644608526,0.2986452390638371,0.2695140085008523,0.21395917247166707,0.632529853065288,0.08468606659217004
c-transitive,vit-mae-base,clap-larger,300,0.7,aggregate,0.0125,0.055,0.095,0.1575,4,15,0.011500000000000002,0.254935085773468,0.276720169179058,0.19332169209810368,0.0843027590083659,0.276720169179058,0.25788683084301905,0.2985209992606472,0.37352177044487417,0.33257408962707236,0.21744189226661895,0.38759736589986515,0.15607987817825522
c-transitive,vit-mae-base,clap-larger,300,0.7,heldout_like_c,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,1,15,0.0,0.15031589567661285,0.6994003026517247,0.1288309581088474,0.06588547424275923,0.6994003026517246,0.6351229816915471,0.7781528987134919,0.30366057469464897,0.2761962286550301,0.19215462166268907,0.6228372345921207,0.1115059530319599
procrustes,vit-mae-base,clap-larger,300,nan,aggregate,0.035,0.0725,0.115,0.1825,3,15,0.0235,0.19295845925807953,0.19266442548908308,0.14114238067233895,0.0450888589766099,0.19266442548908308,0.1485035226850974,0.2742057455891865,0.29633735992899046,0.22303391021310662,0.21744189226661895,0.38759736589986515,0.07889546766237152
procrustes,vit-mae-base,clap-larger,300,nan,heldout,0.0,0.02,0.05,0.05,1,15,0.024000000000000004,0.0988568514585495,0.2576615801357659,0.10521950815242626,0.03094411860016439,0.25766158013576596,0.19800278551178455,0.3687743158112653,0.2905918277334287,0.21682863431832447,0.21395917247166707,0.632529853065288,0.0766326552617616
d,vit-mae-base,clap-larger,0,0.7,aggregate,0.055,0.1475,0.235,0.3425,5,15,0.022000000000000002,0.3167073130607605,0.16294631259113193,0.06367441043751541,0.024127340381548637,0.1629463125911319,0.16539673141659714,0.1605674416282492,0.5265673692657513,0.49074693744525866,0.21744189226661895,0.38759736589986515,0.3091254769991324
d,vit-mae-base,clap-larger,0,0.7,heldout_like_c,0.15384615384615385,0.2692307692307692,0.34615384615384615,0.34615384615384615,3,15,0.038461538461538464,0.10372719168663025,0.7055849965479792,0.04658903260437753,0.030140256639809012,0.7055849965479792,0.666348403069961,0.7497314330371219,0.5032749826159532,0.4802761443511878,0.19215462166268907,0.6228372345921207,0.3111203609532641
unsup,vit-mae-base,clap-larger,0,1.0,aggregate,0.0075,0.0175,0.0375,0.07,4,15,0.1025,0.6855726838111877,0.3406668731861476,0.2623649942290411,0.11008338139836282,0.3406668731861476,0.3393195971790704,0.34202489062100183,0.2448428218249972,0.22011666883332892,0.21744189226661895,0.38759736589986515,0.02740092955837825
unsup,vit-mae-base,clap-larger,0,1.0,heldout_like_c,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,15,0.02307692307692308,0.45276445150375366,0.729806795992631,0.14723755585750004,0.13793103448275862,0.7298067959926311,0.6859978545449987,0.7795928675701045,0.2547634578258039,0.19635568517995503,0.19215462166268907,0.6228372345921207,0.06260883616311483
text,vit-mae-base,clap-larger,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.0165,0.06747792661190033,0.13013319659774042,0.02657894770019565,0.004949894350821187,0.13013319659774042,0.12734377292657,0.13304755985494376,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,vit-mae-base,clap-larger,0,nan,heldout_like_c,0.07692307692307693,0.19230769230769232,0.3076923076923077,0.38461538461538464,4,15,0.0,0.10380400717258453,0.6972379396204487,-0.011600568700407786,-0.009646827992151732,0.6972379396204487,0.6653156858185835,0.7323778784701239,0.6228372345921207,0.47756004915438793,0.19215462166268907,0.6228372345921207,0.43068261292943166
c-direct,vit-mae-base,clap-unfused,300,0.5,aggregate,0.1325,0.2675,0.325,0.41,5,15,0.0815,0.5220334529876709,0.31335247540718003,0.23190213370837798,0.10343846529019672,0.31335247540718,0.31848293312051945,0.308384690791394,0.3021363862479125,0.2758199814085924,0.21744189226661895,0.38759736589986515,0.08469449398129356
c-direct,vit-mae-base,clap-unfused,300,0.5,heldout,0.02,0.07,0.1,0.17,2,15,0.052000000000000005,0.43700045347213745,0.4746262494001049,0.2093008232529212,0.13121165473465032,0.47462624940010495,0.48149956021898427,0.46794640715581093,0.30717287391847053,0.2740135383816632,0.21395917247166707,0.632529853065288,0.09321370144680347
c-transitive,vit-mae-base,clap-unfused,300,0.7,aggregate,0.0225,0.0575,0.0875,0.155,2,15,0.032,0.31331419944763184,0.2839738980575249,0.20661518588320762,0.09052610039377253,0.2839738980575249,0.26344283598969237,0.307975557724046,0.4174013798958826,0.3299765850646699,0.21744189226661895,0.38759736589986515,0.19995948762926366
c-transitive,vit-mae-base,clap-unfused,300,0.7,heldout_like_c,0.0,0.0,0.0,0.03571428571428571,1,15,0.03571428571428571,0.1805744171142578,0.6105791921352703,0.13297737477189867,0.07134683987346033,0.6105791921352703,0.5296668666895649,0.7206691806788703,0.3372025778850314,0.2913705086365903,0.22195541644397054,0.6389389281304482,0.11524716144106084
procrustes,vit-mae-base,clap-unfused,300,nan,aggregate,0.015,0.0375,0.0625,0.1225,3,15,0.1455,0.3042564392089844,0.14791004187993387,0.10633741940724559,0.030059041863366533,0.14791004187993387,0.1033851427783123,0.2597967633654019,0.3124850677464972,0.22775561564281108,0.21744189226661895,0.38759736589986515,0.09504317547987826
procrustes,vit-mae-base,clap-unfused,300,nan,heldout,0.0,0.02,0.03,0.03,2,15,0.18599999999999997,0.26149681210517883,0.1311007897282716,0.04796234468928657,0.010338199386981143,0.1311007897282716,0.08788938507387146,0.25789813424277114,0.29685743791169633,0.22123949624523673,0.21395917247166707,0.632529853065288,0.08289826544002926
d,vit-mae-base,clap-unfused,0,0.7,aggregate,0.0575,0.1425,0.23,0.33,6,15,0.020499999999999997,0.3287363648414612,0.17076893673541463,0.07235082099673651,0.025659072509762664,0.17076893673541466,0.17383736500023053,0.1678069521527705,0.5275268624824204,0.49138846586339624,0.21744189226661895,0.38759736589986515,0.3100849702158015
d,vit-mae-base,clap-unfused,0,0.7,heldout_like_c,0.10714285714285714,0.17857142857142858,0.25,0.35714285714285715,3,15,0.014285714285714287,0.33479398488998413,0.6575790367421622,0.0015027294074095596,-0.0024479804161566705,0.6575790367421622,0.6328306194240091,0.6843419322266961,0.5433613787352892,0.518969747620954,0.22195541644397054,0.6389389281304482,0.3214059622913187
unsup,vit-mae-base,clap-unfused,0,1.0,aggregate,0.0,0.0075,0.0275,0.065,0,15,0.09149999999999998,0.686484158039093,0.35975123148412436,0.2843589843641715,0.1597160512167488,0.35975123148412436,0.353404840699997,0.3663297253966707,0.22963843079469368,0.2239935242202447,0.21744189226661895,0.38759736589986515,0.01219653852807473
unsup,vit-mae-base,clap-unfused,0,1.0,heldout_like_c,0.0,0.0,0.0,0.03571428571428571,0,15,0.028571428571428574,0.5182226896286011,0.7048403967238996,0.16996332333360425,0.10444225074037512,0.7048403967238996,0.6707668066826955,0.7425609850617725,0.1868299722339942,0.21794630585749328,0.22195541644397054,0.6389389281304482,-0.03512544420997635
text,vit-mae-base,clap-unfused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.019,0.08169956505298615,0.13400813841048723,0.02960095110846467,0.0061966041753260355,0.13400813841048725,0.13139737148753708,0.13672475646522264,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,vit-mae-base,clap-unfused,0,nan,heldout_like_c,0.10714285714285714,0.21428571428571427,0.32142857142857145,0.35714285714285715,2,15,0.0071428571428571435,0.014115139842033386,0.7455097298707641,0.18795966318659663,0.16248153618906944,0.7455097298707641,0.735352096878524,0.755951914147227,0.6389389281304482,0.32454975586589324,0.22195541644397054,0.6389389281304482,0.4169835116864776
c-direct,vit-mae-base,mert-330m,300,0.5,aggregate,0.0425,0.0925,0.165,0.245,8,15,0.08399999999999999,0.6951508522033691,0.3364383646796401,0.2577912481342529,0.11166804450829781,0.3364383646796401,0.34175528555241697,0.331284347358597,0.26621764827862315,0.24620861580986173,0.21744189226661895,0.38759736589986515,0.04877575601200421
c-direct,vit-mae-base,mert-330m,300,0.5,heldout,0.0,0.03,0.1,0.16,4,15,0.07800000000000001,0.6257082223892212,0.44973933938128174,0.18927279456828672,0.1429339555477373,0.44973933938128174,0.44972458446274255,0.44975409526803467,0.26458063720853375,0.2486283594321111,0.21395917247166707,0.632529853065288,0.050621464736866684
c-transitive,vit-mae-base,mert-330m,300,0.7,aggregate,0.0175,0.0475,0.085,0.14,2,15,0.0055000000000000005,0.27714037895202637,0.2714156602625179,0.19660836959337213,0.09085702087229475,0.2714156602625179,0.23752900902936488,0.31657997636091945,0.1806538877756974,0.27463391076522664,0.21744189226661895,0.38759736589986515,-0.03678800449092154
c-transitive,vit-mae-base,mert-330m,300,0.7,heldout_like_c,0.04,0.12,0.16,0.2,4,15,0.0,0.18203479051589966,0.6171695170543843,0.1953431972302055,0.09876543209876543,0.6171695170543844,0.48761898399479814,0.840463805377456,0.15929973111270124,0.27222071337109893,0.22643773506451367,0.6389838162763123,-0.06713800395181244
procrustes,vit-mae-base,mert-330m,300,nan,aggregate,0.1025,0.17,0.2,0.285,0,15,0.1445,0.41745591163635254,0.2458879989770751,0.19033375484453527,0.06107282456571761,0.2458879989770751,0.19450485107813142,0.3341660108883507,0.26711951558251984,0.2195615967617729,0.21744189226661895,0.38759736589986515,0.04967762331590089
procrustes,vit-mae-base,mert-330m,300,nan,heldout,0.0,0.01,0.04,0.07,1,15,0.11399999999999999,0.3264288306236267,0.2459757832700807,0.13186478335534155,0.0472191133015649,0.24597578327008074,0.17729179866564557,0.40153178130963657,0.24485949270546675,0.21406050954930053,0.21395917247166707,0.632529853065288,0.030900320233799683
d,vit-mae-base,mert-330m,0,0.7,aggregate,0.0575,0.1675,0.2325,0.3475,7,15,0.026000000000000002,0.4716944098472595,0.1656144394837031,0.06659832446503719,0.022944346735855957,0.16561443948370308,0.1673196705398942,0.16394361534539853,0.5341964863458317,0.4910973592851324,0.21744189226661895,0.38759736589986515,0.3167545940792128
d,vit-mae-base,mert-330m,0,0.7,heldout_like_c,0.12,0.16,0.28,0.36,4,15,0.0,0.6755965948104858,0.6851315294207145,0.11155293046941535,0.07578558225508318,0.6851315294207144,0.6065058978085394,0.7871791009775583,0.5580494024317557,0.5064891601586102,0.22643773506451367,0.6389838162763123,0.331611667367242
unsup,vit-mae-base,mert-330m,0,1.0,aggregate,0.0025,0.0275,0.035,0.08,2,15,0.1305,0.8225733637809753,0.38922720135312394,0.31847223618441334,0.17310024561109605,0.3892272013531239,0.3829988973621462,0.3956614225323669,0.21466731184249632,0.22359297486351326,0.21744189226661895,0.38759736589986515,-0.0027745804241226246
unsup,vit-mae-base,mert-330m,0,1.0,heldout_like_c,0.0,0.0,0.0,0.08,3,15,0.08,0.8970699310302734,0.7791218897767522,0.3683764621087447,0.3068391866913124,0.7791218897767523,0.6921402574677352,0.8911078896832955,0.24943214599881341,0.23291971130076625,0.22643773506451367,0.6389838162763123,0.02299441093429974
text,vit-mae-base,mert-330m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.012,0.101488396525383,0.11791798562516413,0.018518355519906233,-0.0015802368119992333,0.11791798562516413,0.11204164274707579,0.1244448500138303,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,vit-mae-base,mert-330m,0,nan,heldout_like_c,0.04,0.08,0.2,0.36,5,15,0.0,-0.10627098381519318,0.6320092034032836,-0.028211294526852247,-0.01950354609929078,0.6320092034032837,0.5572915210531004,0.7298642032292273,0.6389838162763123,0.3494492788137208,0.22643773506451367,0.6389838162763123,0.4125460812117986
c-direct,vit-mae-base,mert-95m,300,0.5,aggregate,0.07,0.17,0.2175,0.2975,3,15,0.08800000000000001,0.7357003688812256,0.3389383637971604,0.26102881650053833,0.12424695599365931,0.33893836379716047,0.3422977083380448,0.3356443163225467,0.2755713852960617,0.23964841137362483,0.21744189226661895,0.38759736589986515,0.05812949302944273
c-direct,vit-mae-base,mert-95m,300,0.5,heldout,0.01,0.01,0.04,0.09,3,15,0.052000000000000005,0.6420550346374512,0.4426660160879539,0.17460149863142252,0.08971842967480018,0.4426660160879539,0.4447806496003373,0.4405713947576663,0.25832025128617614,0.23788072642428784,0.21395917247166707,0.632529853065288,0.04436107881450907
c-transitive,vit-mae-base,mert-95m,300,0.7,aggregate,0.0075,0.0375,0.0725,0.13,4,15,0.0055000000000000005,0.21218526363372803,0.2186713164175113,0.13108972992698273,0.05773321146298188,0.21867131641751128,0.2014808381280259,0.23906882674144678,0.27579737744851507,0.2851784765010916,0.21744189226661895,0.38759736589986515,0.05835548518189612
c-transitive,vit-mae-base,mert-95m,300,0.7,heldout_like_c,0.0,0.1111111111111111,0.14814814814814814,0.14814814814814814,4,15,0.007407407407407408,0.06183607503771782,0.6096006801346877,-0.016554711177292705,-0.013743651030773827,0.6096006801346877,0.549386377146768,0.6846390602760535,0.25868396723916437,0.28433146890214006,0.23436646476993694,0.6336414749834164,0.024317502469227426
procrustes,vit-mae-base,mert-95m,300,nan,aggregate,0.175,0.2625,0.31,0.41,2,15,0.132,0.43633949756622314,0.25707963857559496,0.18237843946544682,0.08144506584373956,0.257079638575595,0.2115290590416565,0.32763171591854523,0.25699562989921754,0.2193238970529549,0.21744189226661895,0.38759736589986515,0.03955373763259859
procrustes,vit-mae-base,mert-95m,300,nan,heldout,0.01,0.01,0.01,0.07,0,15,0.13,0.36251580715179443,0.3019454062562838,0.15426802306459866,0.05816967865868442,0.30194540625628374,0.2234110539398431,0.4656231173688851,0.24207082282116058,0.21380987671676485,0.21395917247166707,0.632529853065288,0.028111650349493505
d,vit-mae-base,mert-95m,0,0.7,aggregate,0.0475,0.1425,0.2175,0.355,5,15,0.019,0.5127457976341248,0.14714961436872298,0.04876802789613206,0.014516641027519352,0.147149614368723,0.14748847558030637,0.14681230668469697,0.5307370722324741,0.4904987989915685,0.21744189226661895,0.38759736589986515,0.3132951799658552
d,vit-mae-base,mert-95m,0,0.7,heldout_like_c,0.07407407407407407,0.18518518518518517,0.2962962962962963,0.37037037037037035,2,15,0.02962962962962963,0.6402238607406616,0.7472406765064269,0.12003151339845845,0.07912178956089479,0.747240676506427,0.7354020899200259,0.7594666572378285,0.5393590642281736,0.49281585301241554,0.23436646476993694,0.6336414749834164,0.30499259945823665
